id,name,dept,salary,tax
989,Jackson,2,98900,9890
990,Harris,2,99000,9900
991,Martinez,2,99100,9910
992,Taylor,5,99200,9920
993,Garcia,4,99300,9930
994,Thomas,2,99400,9940
995,Garcia,2,99500,9950
996,Thomas,2,99600,9960
997,Anderson,1,99700,9970
998,Davis,1,99800,9980
999,Jackson,1,99900,9990
1000,Martin,3,100000,10000
1001,Davis,2,100100,10010
1002,Taylor,1,100200,10020
1003,Moore,4,100300,10030
1004,Harris,1,100400,10040
1005,Miller,5,100500,10050
1006,Smith,2,100600,10060
1007,Smith,2,100700,10070
1008,Williams,5,100800,10080
1009,Jones,4,100900,10090
1010,Moore,4,101000,10100
1011,Garcia,3,101100,10110
1012,Wilson,5,101200,10120
1013,Williams,4,101300,10130
1014,Davis,0,101400,10140
1015,Thomas,4,101500,10150
1016,Martinez,5,101600,10160
1017,Thompson,2,101700,10170
1018,Harris,3,101800,10180
1019,Johnson,1,101900,10190
1020,Williams,3,102000,10200
1021,Johnson,0,102100,10210
1022,Martin,5,102200,10220
1023,Williams,0,102300,10230
1024,Garcia,1,102400,10240
1025,Harris,2,102500,10250
1026,Taylor,3,102600,10260
1027,Moore,3,102700,10270
1028,Moore,5,102800,10280
1029,Harris,4,102900,10290
1030,Miller,4,103000,10300
1031,Smith,4,103100,10310
1032,Johnson,4,103200,10320
1033,Jackson,1,103300,10330
1034,White,0,103400,10340
1035,Thompson,1,103500,10350
1036,Jones,3,103600,10360
1037,,1,103700,10370
1038,Taylor,5,103800,10380
1039,Thomas,1,103900,10390
1040,Garcia,4,104000,10400
1041,Garcia,0,104100,10410
1042,Johnson,1,104200,10420
1043,Martin,4,104300,10430
1044,Garcia,0,104400,10440
1045,Taylor,4,104500,10450
1046,White,2,104600,10460
1047,Williams,4,104700,10470
1048,Anderson,5,104800,10480
1049,Anderson,3,104900,10490
1050,Jackson,4,105000,10500
1051,Thomas,3,105100,10510
1052,Wilson,2,105200,10520
1053,Martin,3,105300,10530
1054,Martin,3,105400,10540
1055,Johnson,1,105500,10550
1056,Thompson,4,105600,10560
1057,Johnson,4,105700,10570
1058,Anderson,4,105800,10580
1059,Williams,4,105900,10590
1060,Brown,2,106000,10600
1061,Brown,3,106100,10610
1062,Jackson,2,106200,10620
1063,Smith,3,106300,10630
1064,Jackson,5,106400,10640
1065,Davis,4,106500,10639
1066,Wilson,2,106600,10660
1067,Williams,4,106700,10670
1068,Anderson,1,106800,10680
1069,Miller,4,106900,10679
1070,Martin,1,107000,10700
1071,Jackson,4,107100,10710
1072,Garcia,3,107200,10720
1073,Miller,2,107300,10730
1074,White,5,107400,10740
1075,Miller,0,107500,10750
1076,Thompson,2,107600,10760
1077,Miller,1,107700,10770
1078,Williams,3,107800,10780
1079,Johnson,1,107900,10790
1080,Moore,5,108000,10800
1081,Martinez,0,108100,10810
1082,Davis,3,108200,10820
1083,Moore,1,108300,10830
1084,,3,108400,10840
1085,Anderson,5,108500,10850
1086,White,1,108600,10860
1087,Brown,3,108700,10859
1088,Martinez,1,108800,10880
1089,Williams,2,108900,10890
1090,Miller,4,109000,10900
1091,Thompson,4,109100,10910
1092,Moore,2,109200,10920
1093,Martinez,2,109300,10930
1094,Harris,4,109400,10940
1095,Anderson,3,109500,10950
1096,Wilson,0,109600,10960
1097,Davis,4,109700,10970
1098,Moore,4,109800,10980
1099,Brown,2,109900,10990
1100,Garcia,2,110000,11000
1101,Anderson,2,110100,11010
1102,Taylor,4,110200,11020
1103,Thompson,1,110300,11030
1104,Thomas,3,110400,11040
1105,Thomas,0,110500,11050
1106,Wilson,1,110600,11060
1107,Williams,4,110700,11070
1108,Harris,3,110800,11080
1109,Williams,1,110900,11090
1110,Martinez,2,111000,11100
1111,Miller,3,111100,11110
1112,Taylor,4,111200,11120
1113,Davis,1,111300,11130
1114,White,3,111400,11140
1115,Thomas,2,111500,11150
1116,Williams,1,111600,11160
1117,Martinez,3,111700,11170
1118,Thompson,3,111800,11180
1119,Moore,2,111900,11190
1120,Martinez,2,112000,11200
1121,Smith,4,112100,11210
1122,Anderson,4,112200,11220
1123,Brown,4,112300,11230
1124,Williams,5,112400,11240
1125,Williams,3,112500,11250
1126,Johnson,1,112600,11260
1127,Thompson,4,112700,11270
1128,Anderson,4,112800,11280
1129,,1,112900,11290
1130,Moore,0,113000,11300
1131,Taylor,2,113100,11310
1132,Brown,0,113200,11320
1133,Thompson,2,113300,11330
1134,Thomas,2,113400,11340
1135,Martin,4,113500,11350
1136,White,4,113600,11360
1137,Wilson,0,113700,11370
1138,Wilson,1,113800,11380
1139,Smith,4,113900,11390
1140,Brown,1,114000,11400
1141,Martin,5,114100,11410
1142,Brown,5,114200,11420
1143,Johnson,1,114300,11430
1144,White,3,114400,11440
1145,Martin,4,114500,11450
1146,Thomas,0,114600,11460
1147,Brown,2,114700,11470
1148,Martinez,2,114800,11480
1149,Martin,4,114900,11490
1150,Smith,3,115000,11500
1151,Thomas,5,115100,11510
1152,Moore,2,115200,11520
1153,Davis,0,115300,11530
1154,Martinez,4,115400,11540
1155,,1,115500,11550
1156,Brown,1,115600,11560
1157,Anderson,0,115700,11570
1158,Miller,2,115800,11580
1159,Smith,2,115900,11590
1160,Miller,2,116000,11600
1161,Thomas,1,116100,11610
1162,Williams,4,116200,11620
1163,White,1,116300,11630
1164,Taylor,2,116400,11640
1165,Garcia,3,116500,11650
1166,Thomas,4,116600,11660
1167,Anderson,2,116700,11670
1168,Jackson,2,116800,11680
1169,Williams,1,116900,11690
1170,Thompson,2,117000,11700
1171,Martinez,2,117100,11710
1172,Miller,0,117200,11720
1173,Wilson,2,117300,11730
1174,Harris,4,117400,11740
1175,Martinez,1,117500,11750
1176,Thompson,4,117600,11760
1177,Thomas,1,117700,11770
1178,Jackson,4,117800,11780
1179,Wilson,3,117900,11790
1180,Anderson,1,118000,11800
1181,Thomas,1,118100,11810
1182,Jackson,5,118200,11820
1183,Davis,4,118300,11830
1184,White,0,118400,11840
1185,Brown,0,118500,11850
1186,,0,118600,11860
1187,,4,118700,11870
1188,Anderson,4,118800,11880
1189,Johnson,2,118900,11890
1190,Williams,1,119000,11900
1191,Taylor,1,119100,11910
1192,Moore,4,119200,11920
1193,Thompson,3,119300,11930
1194,Anderson,3,119400,11940
1195,Jones,1,119500,11950
1196,Davis,3,119600,11960
1197,Jones,1,119700,11970
1198,Garcia,4,119800,11980
1199,Johnson,4,119900,11990
1200,Smith,3,120000,12000
1201,Jackson,5,120100,12010
1202,White,1,120200,12020
1203,Thompson,0,120300,12030
1204,Wilson,2,120400,12040
1205,Miller,3,120500,12050
1206,Martin,3,120600,12060
1207,Moore,5,120700,12070
1208,Jones,4,120800,12080
1209,White,4,120900,12090
1210,Thompson,3,121000,12100
1211,Johnson,3,121100,12110
1212,Harris,1,121200,12120
1213,Williams,1,121300,12130
1214,Anderson,1,121400,12140
1215,Garcia,4,121500,12150
1216,Wilson,4,121600,12160
1217,Taylor,5,121700,12170
1218,Thomas,1,121800,12180
1219,Thompson,2,121900,12190
1220,Jackson,1,122000,12200
1221,Moore,2,122100,12210
1222,Davis,3,122200,12220
1223,Williams,3,122300,12230
1224,Wilson,1,122400,12240
1225,Johnson,0,122500,12250
1226,Williams,1,122600,12260
1227,Thomas,4,122700,12270
1228,Moore,1,122800,12280
1229,Thomas,4,122900,12290
1230,Brown,1,123000,12300
1231,Martin,4,123100,12310
1232,Jones,0,123200,12320
1233,Harris,4,123300,12330
1234,Jones,2,123400,12340
1235,Smith,1,123500,12350
1236,Martin,5,123600,12360
1237,Martin,1,123700,12370
1238,White,1,123800,12380
1239,White,1,123900,12390
1240,Martinez,4,124000,12400
1241,Williams,2,124100,12410
1242,Harris,3,124200,12420
1243,Jackson,3,124300,12430
1244,Miller,4,124400,12440
1245,Harris,3,124500,12450
1246,Jones,3,124600,12460
1247,Jackson,0,124700,12470
1248,Johnson,2,124800,12480
1249,Thompson,3,124900,12490
1250,Miller,4,125000,12500
1251,Thompson,4,125100,12510
1252,Wilson,1,125200,12520
1253,White,2,125300,12530
1254,Harris,0,125400,12540
1255,Davis,2,125500,12550
1256,Brown,3,125600,12560
1257,Williams,3,125700,12570
1258,Thomas,3,125800,12580
1259,Davis,2,125900,12590
1260,Martin,3,126000,12600
1261,Johnson,2,126100,12610
1262,Brown,1,126200,12620
1263,Thomas,1,126300,12630
1264,Thompson,2,126400,12640
1265,Johnson,0,126500,12650
1266,Thomas,3,126600,12660
1267,Martin,2,126700,12670
1268,Jackson,0,126800,12680
1269,White,1,126900,12690
1270,Wilson,1,127000,12700
1271,Garcia,4,127100,12710
1272,,1,127200,12720
1273,Jones,3,127300,12730
1274,White,4,127400,12740
1275,Jackson,4,127500,12750
1276,Garcia,5,127600,12760
1277,Jones,1,127700,12770
1278,Martin,3,127800,12780
1279,Wilson,2,127900,12790
1280,Anderson,4,128000,12800
1281,Jones,3,128100,12810
1282,Taylor,2,128200,12820
1283,Miller,2,128300,12830
1284,Harris,5,128400,12840
1285,Smith,1,128500,12850
1286,Anderson,5,128600,12860
1287,Wilson,0,128700,12870
1288,Moore,1,128800,12880
1289,Taylor,4,128900,12890
1290,Brown,3,129000,12900
1291,Williams,5,129100,12910
1292,White,3,129200,12920
1293,Harris,4,129300,12930
1294,Smith,0,129400,12940
1295,Johnson,4,129500,12950
1296,Taylor,3,129600,12960
1297,Martin,1,129700,12970
1298,Martin,2,129800,12980
1299,Jackson,4,129900,12990
1300,Thomas,5,130000,13000
1301,Anderson,1,130100,13010
1302,Johnson,5,130200,13020
1303,Brown,1,130300,13030
1304,Moore,2,130400,13040
1305,Martinez,2,130500,13050
1306,Brown,3,130600,13060
1307,Williams,1,130700,13070
1308,,5,130800,13080
1309,White,3,130900,13090
1310,Williams,0,131000,13100
1311,Williams,3,131100,13110
1312,Martin,4,131200,13120
1313,Martin,5,131300,13130
1314,Taylor,4,131400,13140
1315,Williams,1,131500,13150
1316,Thompson,1,131600,13160
1317,Jones,2,131700,13170
1318,Williams,3,131800,13180
1319,Martin,1,131900,13190
1320,Jackson,1,132000,13200
1321,Garcia,4,132100,13210
1322,,3,132200,13220
1323,Wilson,5,132300,13230
1324,Taylor,0,132400,13240
1325,Williams,2,132500,13250
1326,Miller,1,132600,13260
1327,Thompson,4,132700,13270
1328,Smith,1,132800,13280
1329,Moore,0,132900,13290
1330,Jackson,2,133000,13300
1331,Jones,1,133100,13310
1332,Thomas,2,133200,13320
1333,Martin,0,133300,13330
1334,Smith,4,133400,13340
1335,Jackson,4,133500,13350
1336,,4,133600,13360
1337,Johnson,2,133700,13370
1338,Johnson,0,133800,13380
1339,Taylor,0,133900,13390
1340,Taylor,4,134000,13400
1341,Harris,4,134100,13410
1342,Smith,1,134200,13420
1343,Wilson,4,134300,13430
1344,Jones,3,134400,13440
1345,Williams,1,134500,13450
1346,Davis,3,134600,13460
1347,White,4,134700,13470
1348,Williams,2,134800,13480
1349,,2,134900,13490
1350,Anderson,0,135000,13500
1351,Jones,1,135100,13510
1352,Moore,2,135200,13520
1353,White,4,135300,13530
1354,Brown,2,135400,13529
1355,Williams,2,135500,13550
1356,Garcia,2,135600,13560
1357,Jones,3,135700,13570
1358,Moore,3,135800,13580
1359,Davis,3,135900,13590
1360,Martinez,3,136000,13600
1361,Anderson,3,136100,13610
1362,Thompson,0,136200,13620
1363,Davis,4,136300,13630
1364,Martin,1,136400,13640
1365,Miller,5,136500,13650
1366,Williams,1,136600,13660
1367,Brown,0,136700,13670
1368,Jackson,3,136800,13680
1369,Moore,4,136900,13690
1370,Brown,1,137000,13700
1371,Martinez,2,137100,13710
1372,Taylor,1,137200,13720
1373,Davis,1,137300,13730
1374,Jackson,3,137400,13740
1375,Davis,4,137500,13750
1376,Thomas,2,137600,13760
1377,Thomas,3,137700,13770
1378,Harris,2,137800,13780
1379,Thomas,3,137900,13790
1380,Jones,1,138000,13800
1381,Johnson,5,138100,13810
1382,Jones,1,138200,13820
1383,Garcia,1,138300,13830
1384,Wilson,1,138400,13840
1385,,5,138500,13850
1386,Martin,4,138600,13860
1387,Wilson,5,138700,13870
1388,Martinez,2,138800,13880
1389,,3,138900,13890
1390,Williams,1,139000,13900
1391,Smith,5,139100,13910
1392,Brown,4,139200,13920
1393,Anderson,5,139300,13930
1394,Thomas,2,139400,13940
1395,Williams,3,139500,13950
1396,Wilson,3,139600,13960
1397,Martinez,2,139700,13970
1398,Martin,4,139800,13980
1399,Smith,5,139900,13990
1400,Harris,2,140000,14000
1401,Brown,5,140100,14010
1402,Smith,1,140200,14020
1403,Thompson,2,140300,14030
1404,Martin,4,140400,14040
1405,Taylor,0,140500,14050
1406,Garcia,4,140600,14060
1407,White,4,140700,14070
1408,Thomas,4,140800,14080
1409,Johnson,3,140900,14090
1410,Jackson,2,141000,14100
1411,Thompson,2,141100,14110
1412,Davis,2,141200,14120
1413,Miller,4,141300,14130
1414,Moore,4,141400,14140
1415,Johnson,5,141500,14150
1416,Wilson,3,141600,14160
1417,Davis,4,141700,14170
1418,Johnson,3,141800,14180
1419,Miller,5,141900,14190
1420,Harris,2,142000,14200
1421,Brown,5,142100,14210
1422,Davis,4,142200,14220
1423,Johnson,2,142300,14230
1424,White,1,142400,14240
1425,Garcia,1,142500,14250
1426,,1,142600,14260
1427,Smith,1,142700,14270
1428,Martinez,2,142800,14280
1429,Harris,4,142900,14290
1430,Jones,2,143000,14300
1431,Davis,4,143100,14310
1432,Harris,3,143200,14320
1433,Wilson,1,143300,14330
1434,Brown,1,143400,14340
1435,Martin,1,143500,14350
1436,Johnson,2,143600,14360
1437,,4,143700,14370
1438,Jackson,2,143800,14380
1439,Garcia,3,143900,14390
1440,Miller,3,144000,14400
1441,Jackson,2,144100,14410
1442,Jones,1,144200,14420
1443,Johnson,1,144300,14430
1444,Davis,5,144400,14429
1445,Thompson,4,144500,14450
1446,Williams,4,144600,14460
1447,Johnson,3,144700,14470
1448,White,2,144800,14480
1449,Taylor,1,144900,14490
1450,Jackson,1,145000,14500
1451,Taylor,3,145100,14510
1452,Garcia,5,145200,14509
1453,Thomas,1,145300,14530
1454,Thompson,2,145400,14540
1455,Martin,4,145500,14550
1456,Williams,3,145600,14560
1457,Anderson,2,145700,14570
1458,Smith,4,145800,14580
1459,Garcia,5,145900,14590
1460,White,2,146000,14600
1461,,4,146100,14610
1462,Davis,4,146200,14620
1463,Williams,4,146300,14630
1464,Wilson,0,146400,14640
1465,Thompson,1,146500,14650
1466,Jackson,2,146600,14660
1467,Williams,3,146700,14670
1468,Johnson,0,146800,14680
1469,Thompson,2,146900,14690
1470,Davis,0,147000,14700
1471,Jones,4,147100,14710
1472,Davis,3,147200,14720
1473,,2,147300,14730
1474,Brown,1,147400,14740
1475,Harris,1,147500,14750
1476,Williams,5,147600,14760
1477,Jackson,1,147700,14770
1478,Jones,3,147800,14780
1479,Thompson,3,147900,14790
1480,Jackson,2,148000,14800
1481,,4,148100,14810
1482,Garcia,1,148200,14820
1483,Taylor,1,148300,14830
1484,Brown,1,148400,14840
1485,Thompson,4,148500,14850
1486,Anderson,3,148600,14860
1487,Taylor,1,148700,14870
1488,Martinez,4,148800,14880
1489,Martinez,3,148900,14890
1490,Miller,4,149000,14900
1491,Martin,2,149100,14910
1492,White,1,149200,14920
1493,Davis,4,149300,14930
1494,Miller,4,149400,14940
1495,Thompson,2,149500,14950
1496,Jones,2,149600,14960
1497,Martin,3,149700,14970
1498,Miller,1,149800,14980
1499,Martinez,3,149900,14990
1500,Garcia,3,150000,15000
1501,,4,150100,15010
1502,Brown,0,150200,15020
1503,Jackson,5,150300,15030
1504,Davis,4,150400,15040
1505,Moore,3,150500,15050
1506,Anderson,1,150600,15060
1507,Martin,4,150700,15070
1508,Taylor,2,150800,15080
1509,Jones,2,150900,15090
1510,White,2,151000,15100
1511,Taylor,1,151100,15110
1512,Garcia,4,151200,15120
1513,Jones,4,151300,15130
1514,Jones,1,151400,15140
1515,White,1,151500,15150
1516,Thomas,1,151600,15160
1517,Johnson,4,151700,15170
1518,Taylor,0,151800,15180
1519,Smith,0,151900,15190
1520,Moore,4,152000,15200
1521,Taylor,2,152100,15210
1522,Jackson,1,152200,15209
1523,Smith,4,152300,15230
1524,Johnson,5,152400,15240
1525,Williams,2,152500,15250
1526,Taylor,0,152600,15260
1527,Johnson,2,152700,15270
1528,Garcia,1,152800,15280
1529,Williams,5,152900,15290
1530,Thomas,1,153000,15300
1531,Wilson,2,153100,15310
1532,Jones,3,153200,15320
1533,Thomas,1,153300,15330
1534,Moore,5,153400,15340
1535,Davis,3,153500,15350
1536,Johnson,4,153600,15360
1537,Thompson,1,153700,15370
1538,Miller,4,153800,15380
1539,Anderson,3,153900,15390
1540,Martin,2,154000,15400
1541,Davis,5,154100,15410
1542,Harris,2,154200,15420
1543,Garcia,1,154300,15430
1544,Miller,4,154400,15440
1545,Anderson,2,154500,15450
1546,Thomas,4,154600,15460
1547,Thompson,5,154700,15470
1548,Taylor,1,154800,15480
1549,Smith,3,154900,15490
1550,Taylor,3,155000,15500
1551,Miller,3,155100,15510
1552,Anderson,5,155200,15520
1553,Johnson,4,155300,15530
1554,Jones,2,155400,15540
1555,Taylor,3,155500,15550
1556,Johnson,0,155600,15560
1557,Jackson,1,155700,15570
1558,White,1,155800,15580
1559,Jones,5,155900,15590
1560,Garcia,2,156000,15600
1561,Davis,2,156100,15610
1562,Thomas,1,156200,15620
1563,White,5,156300,15630
1564,Johnson,1,156400,15640
1565,White,2,156500,15650
1566,Thomas,2,156600,15660
1567,Thomas,2,156700,15670
1568,Thomas,0,156800,15680
1569,White,3,156900,15690
1570,Brown,3,157000,15700
1571,Anderson,4,157100,15710
1572,Jackson,2,157200,15720
1573,Smith,1,157300,15730
1574,Garcia,4,157400,15740
1575,Wilson,2,157500,15750
1576,Taylor,3,157600,15760
1577,Moore,3,157700,15770
1578,Anderson,2,157800,15780
1579,Jackson,0,157900,15790
1580,Johnson,2,158000,15800
1581,Anderson,1,158100,15810
1582,,4,158200,15820
1583,Jones,4,158300,15830
1584,Smith,0,158400,15840
1585,Jackson,3,158500,15850
1586,Jones,5,158600,15860
1587,Martin,0,158700,15870
1588,Anderson,3,158800,15880
1589,Taylor,4,158900,15890
1590,Williams,1,159000,15900
1591,Thomas,5,159100,15910
1592,White,3,159200,15920
1593,Harris,2,159300,15930
1594,Jackson,5,159400,15940
1595,White,1,159500,15950
1596,Moore,1,159600,15960
1597,Martinez,3,159700,15970
1598,Brown,5,159800,15980
1599,Wilson,1,159900,15990
1600,Thomas,0,160000,16000
1601,Anderson,1,160100,16010
1602,Williams,1,160200,16020
1603,Martin,2,160300,16030
1604,Thompson,3,160400,16040
1605,Martin,2,160500,16050
1606,Johnson,4,160600,16060
1607,Martin,1,160700,16070
1608,Harris,5,160800,16080
1609,Martin,2,160900,16090
1610,Davis,4,161000,16100
1611,Jones,5,161100,16110
1612,Johnson,2,161200,16120
1613,Moore,3,161300,16130
1614,Davis,1,161400,16140
1615,Miller,2,161500,16150
1616,Jackson,1,161600,16160
1617,White,2,161700,16170
1618,,5,161800,16180
1619,Harris,4,161900,16190
1620,Garcia,3,162000,16200
1621,Smith,3,162100,16210
1622,Davis,2,162200,16220
1623,Taylor,4,162300,16230
1624,Miller,1,162400,16240
1625,Harris,2,162500,16250
1626,Martin,2,162600,16260
1627,Brown,5,162700,16270
1628,Brown,2,162800,16280
1629,Jackson,1,162900,16290
1630,Taylor,4,163000,16300
1631,Thompson,2,163100,16310
1632,Taylor,2,163200,16320
1633,Thomas,4,163300,16330
1634,White,1,163400,16340
1635,Smith,4,163500,16350
1636,Miller,1,163600,16360
1637,Miller,1,163700,16370
1638,Wilson,4,163800,16380
1639,Martin,4,163900,16390
1640,Garcia,0,164000,16400
1641,Williams,3,164100,16410
1642,Martin,4,164200,16420
1643,,1,164300,16430
1644,Martinez,1,164400,16440
1645,Johnson,2,164500,16450
1646,,3,164600,16460
1647,Smith,2,164700,16470
1648,Johnson,1,164800,16480
1649,Thompson,2,164900,16490
1650,Taylor,1,165000,16500
1651,Moore,2,165100,16510
1652,Williams,3,165200,16520
1653,Moore,2,165300,16530
1654,White,4,165400,16540
1655,Brown,4,165500,16550
1656,White,2,165600,16560
1657,Brown,1,165700,16570
1658,Jones,4,165800,16580
1659,Davis,4,165900,16590
1660,Miller,3,166000,16600
1661,Taylor,3,166100,16610
1662,Smith,4,166200,16620
1663,Miller,1,166300,16630
1664,Jones,2,166400,16640
1665,Moore,4,166500,16650
1666,Garcia,0,166600,16660
1667,Garcia,4,166700,16670
1668,Miller,2,166800,16680
1669,Johnson,2,166900,16690
1670,Miller,3,167000,16700
1671,Martinez,0,167100,16710
1672,Jackson,0,167200,16720
1673,Jones,3,167300,16730
1674,Thomas,2,167400,16740
1675,,0,167500,16750
1676,Williams,5,167600,16760
1677,Miller,1,167700,16770
1678,Wilson,4,167800,16780
1679,Thompson,4,167900,16790
1680,Wilson,0,168000,16800
1681,White,2,168100,16810
1682,Thomas,3,168200,16820
1683,Anderson,4,168300,16830
1684,Martin,4,168400,16840
1685,Moore,4,168500,16850
1686,Martinez,3,168600,16860
1687,Jones,3,168700,16870
1688,Garcia,4,168800,16880
1689,Martin,4,168900,16890
1690,Moore,1,169000,16900
1691,Jackson,0,169100,16910
1692,Jones,1,169200,16920
1693,Williams,1,169300,16930
1694,Garcia,1,169400,16940
1695,Anderson,1,169500,16950
1696,Williams,4,169600,16960
1697,Anderson,5,169700,16970
1698,Harris,1,169800,16980
1699,Taylor,3,169900,16990
1700,Garcia,4,170000,17000
1701,Thomas,4,170100,17010
1702,Johnson,4,170200,17020
1703,Garcia,1,170300,17030
1704,Garcia,4,170400,17040
1705,Jones,3,170500,17050
1706,White,4,170600,17060
1707,Garcia,1,170700,17070
1708,White,2,170800,17080
1709,Miller,4,170900,17090
1710,Miller,2,171000,17100
1711,Jones,1,171100,17110
1712,Smith,3,171200,17120
1713,Miller,2,171300,17130
1714,Taylor,0,171400,17140
1715,Jackson,4,171500,17150
1716,Johnson,4,171600,17160
1717,Taylor,0,171700,17170
1718,Smith,4,171800,17180
1719,Taylor,1,171900,17190
1720,Thompson,1,172000,17200
1721,Thomas,3,172100,17210
1722,,2,172200,17220
1723,Moore,1,172300,17230
1724,Wilson,1,172400,17240
1725,Jackson,2,172500,17250
1726,Thompson,2,172600,17260
1727,Anderson,4,172700,17270
1728,Williams,2,172800,17280
1729,Anderson,0,172900,17290
1730,Martinez,4,173000,17300
1731,Martinez,1,173100,17310
1732,White,4,173200,17320
1733,Jackson,2,173300,17330
1734,Williams,2,173400,17340
1735,Brown,3,173500,17350
1736,Thompson,2,173600,17360
1737,Jackson,1,173700,17370
1738,Harris,3,173800,17380
1739,Smith,2,173900,17390
1740,Davis,5,174000,17400
1741,Smith,2,174100,17410
1742,Moore,4,174200,17420
1743,Williams,4,174300,17430
1744,Davis,0,174400,17440
1745,Thomas,5,174500,17450
1746,Brown,5,174600,17460
1747,Smith,2,174700,17470
1748,Davis,3,174800,17480
1749,Wilson,2,174900,17490
1750,Jones,5,175000,17500
1751,Jones,0,175100,17510
1752,Moore,5,175200,17520
1753,Smith,4,175300,17530
1754,Thomas,5,175400,17540
1755,Thomas,1,175500,17550
1756,Miller,2,175600,17560
1757,Garcia,5,175700,17570
1758,Moore,3,175800,17580
1759,Smith,4,175900,17590
1760,Davis,4,176000,17600
1761,Smith,0,176100,17610
1762,Martin,1,176200,17620
1763,Jackson,3,176300,17630
1764,Harris,2,176400,17640
1765,Brown,3,176500,17650
1766,Miller,2,176600,17660
1767,Brown,1,176700,17670
1768,Thomas,1,176800,17680
1769,Williams,0,176900,17690
1770,Anderson,4,177000,17700
1771,Garcia,3,177100,17710
1772,Martinez,4,177200,17720
1773,Jackson,3,177300,17730
1774,Brown,2,177400,17740
1775,White,1,177500,17750
1776,White,1,177600,17760
1777,Miller,2,177700,17770
1778,Jackson,3,177800,17780
1779,Brown,3,177900,17790
1780,Garcia,5,178000,17800
1781,Jackson,1,178100,17810
1782,Harris,5,178200,17820
1783,Taylor,4,178300,17830
1784,Thomas,1,178400,17840
1785,Taylor,2,178500,17850
1786,Brown,0,178600,17860
1787,Brown,3,178700,17870
1788,Smith,5,178800,17880
1789,Smith,1,178900,17890
